[2017-05-08 23:59:24,917] INFO: Run for basic...
[2017-05-08 23:59:32,964] INFO: Combine  46/176 feat: IntersectPosition_Unigram_Max_question2_x_question1_1D (1D) (corr = -0.15551054389254743)
[2017-05-08 23:59:33,129] INFO: Combine  47/176 feat: IntersectPosition_Unigram_Mean_question1_x_question2_1D (1D) (corr = -0.1999914102644892)
[2017-05-08 23:59:33,302] INFO: Combine  48/176 feat: IntersectPosition_Unigram_Mean_question2_x_question1_1D (1D) (corr = -0.20611887471092938)
[2017-05-08 23:59:33,466] INFO: Combine  49/176 feat: IntersectPosition_Unigram_Median_question1_x_question2_1D (1D) (corr = -0.17030002573557496)
[2017-05-08 23:59:33,680] INFO: Combine  50/176 feat: IntersectPosition_Unigram_Median_question2_x_question1_1D (1D) (corr = -0.18005438404431084)
[2017-05-08 23:59:33,844] INFO: Combine  51/176 feat: IntersectPosition_Unigram_Min_question1_x_question2_1D (1D) (corr = -0.20785709082203313)
[2017-05-08 23:59:34,064] INFO: Combine  52/176 feat: IntersectPosition_Unigram_Min_question2_x_question1_1D (1D) (corr = -0.21340981338212936)
[2017-05-08 23:59:34,244] INFO: Drop: IntersectPosition_Unigram_Std_question1_x_question2_1D (1D) (abs corr = 0.029144232170434353, < threshold = 0.05)
[2017-05-08 23:59:34,382] INFO: Drop: IntersectPosition_Unigram_Std_question2_x_question1_1D (1D) (abs corr = 0.0351130391882442, < threshold = 0.05)
[2017-05-08 23:59:34,500] INFO: Combine  53/176 feat: IntersectRatio_Bigram_question1_x_question2_1D (1D) (corr = 0.31965080268574414)
[2017-05-08 23:59:34,628] INFO: Combine  54/176 feat: IntersectRatio_Bigram_question2_x_question1_1D (1D) (corr = 0.31708631423287964)
[2017-05-08 23:59:34,752] INFO: Combine  55/176 feat: IntersectRatio_Trigram_question1_x_question2_1D (1D) (corr = 0.24544799186480462)
[2017-05-08 23:59:34,878] INFO: Combine  56/176 feat: IntersectRatio_Trigram_question2_x_question1_1D (1D) (corr = 0.24204652540825283)
[2017-05-08 23:59:35,007] INFO: Combine  57/176 feat: IntersectRatio_Unigram_question1_x_question2_1D (1D) (corr = 0.34055749883707254)
[2017-05-08 23:59:35,139] INFO: Combine  58/176 feat: IntersectRatio_Unigram_question2_x_question1_1D (1D) (corr = 0.34398177317761514)
[2017-05-08 23:59:35,273] INFO: Combine  59/176 feat: LongestMatchRatio_question1_x_question2_1D (1D) (corr = 0.18719228322728237)
[2017-05-08 23:59:35,395] INFO: Combine  60/176 feat: LongestMatchRatio_question2_x_question1_1D (1D) (corr = 0.18655753048849721)
[2017-05-08 23:59:35,573] INFO: Combine  61/176 feat: LongestMatchSize_question1_x_question2_1D (1D) (corr = 0.2098310273643844)
[2017-05-08 23:59:35,792] INFO: Combine  62/176 feat: LongestMatchSize_question2_x_question1_1D (1D) (corr = 0.2069800945999701)
[2017-05-08 23:59:35,935] INFO: Combine  63/176 feat: MatchQueryCount_question1_x_question2_1D (1D) (corr = 0.07373998963134641)
[2017-05-08 23:59:36,080] INFO: Combine  64/176 feat: MatchQueryCount_question2_x_question1_1D (1D) (corr = 0.07524464338081327)
[2017-05-08 23:59:36,194] INFO: Combine  65/176 feat: MatchQueryRatio_question1_x_question2_1D (1D) (corr = 0.060143489773099815)
[2017-05-08 23:59:36,322] INFO: Combine  66/176 feat: MatchQueryRatio_question2_x_question1_1D (1D) (corr = 0.06260504354114275)
[2017-05-08 23:59:36,452] INFO: Combine  67/176 feat: StatCoocBM25_Bigram_Max_question1_x_question2_1D (1D) (corr = 0.3042302755074569)
[2017-05-08 23:59:36,598] INFO: Combine  68/176 feat: StatCoocBM25_Bigram_Max_question2_x_question1_1D (1D) (corr = 0.30427398082086077)
[2017-05-08 23:59:36,760] INFO: Combine  69/176 feat: StatCoocBM25_Bigram_Mean_question1_x_question2_1D (1D) (corr = 0.3186870361901789)
[2017-05-08 23:59:36,925] INFO: Combine  70/176 feat: StatCoocBM25_Bigram_Mean_question2_x_question1_1D (1D) (corr = 0.3162681305304705)
[2017-05-08 23:59:37,064] INFO: Combine  71/176 feat: StatCoocBM25_Bigram_Median_question1_x_question2_1D (1D) (corr = 0.19520267826472695)
[2017-05-08 23:59:37,234] INFO: Combine  72/176 feat: StatCoocBM25_Bigram_Median_question2_x_question1_1D (1D) (corr = 0.19201685350750533)
[2017-05-08 23:59:37,486] INFO: Combine  73/176 feat: StatCoocBM25_Bigram_Min_question1_x_question2_1D (1D) (corr = 0.07403003129624104)
[2017-05-08 23:59:37,609] INFO: Combine  74/176 feat: StatCoocBM25_Bigram_Min_question2_x_question1_1D (1D) (corr = 0.07358472590444663)
[2017-05-08 23:59:37,743] INFO: Combine  75/176 feat: StatCoocBM25_Bigram_Std_question1_x_question2_1D (1D) (corr = 0.3239535964202608)
[2017-05-08 23:59:37,873] INFO: Combine  76/176 feat: StatCoocBM25_Bigram_Std_question2_x_question1_1D (1D) (corr = 0.3255364400992038)
[2017-05-08 23:59:38,013] INFO: Combine  77/176 feat: StatCoocBM25_Trigram_Max_question1_x_question2_1D (1D) (corr = 0.2929756442105203)
[2017-05-08 23:59:38,152] INFO: Combine  78/176 feat: StatCoocBM25_Trigram_Max_question2_x_question1_1D (1D) (corr = 0.2943644110089826)
[2017-05-08 23:59:38,302] INFO: Combine  79/176 feat: StatCoocBM25_Trigram_Mean_question1_x_question2_1D (1D) (corr = 0.25373413310694976)
[2017-05-08 23:59:38,446] INFO: Combine  80/176 feat: StatCoocBM25_Trigram_Mean_question2_x_question1_1D (1D) (corr = 0.25146345508070816)
[2017-05-08 23:59:38,574] INFO: Combine  81/176 feat: StatCoocBM25_Trigram_Median_question1_x_question2_1D (1D) (corr = 0.14330120060963403)
[2017-05-08 23:59:38,706] INFO: Combine  82/176 feat: StatCoocBM25_Trigram_Median_question2_x_question1_1D (1D) (corr = 0.13917994811895856)
[2017-05-08 23:59:38,847] INFO: Combine  83/176 feat: StatCoocBM25_Trigram_Min_question1_x_question2_1D (1D) (corr = 0.06681157765135994)
[2017-05-08 23:59:38,977] INFO: Combine  84/176 feat: StatCoocBM25_Trigram_Min_question2_x_question1_1D (1D) (corr = 0.06603315159970953)
[2017-05-08 23:59:39,113] INFO: Combine  85/176 feat: StatCoocBM25_Trigram_Std_question1_x_question2_1D (1D) (corr = 0.29171068046360954)
[2017-05-08 23:59:39,236] INFO: Combine  86/176 feat: StatCoocBM25_Trigram_Std_question2_x_question1_1D (1D) (corr = 0.29378317215023675)
[2017-05-08 23:59:39,377] INFO: Combine  87/176 feat: StatCoocBM25_Unigram_Max_question1_x_question2_1D (1D) (corr = 0.15935091441351415)
[2017-05-08 23:59:39,517] INFO: Combine  88/176 feat: StatCoocBM25_Unigram_Max_question2_x_question1_1D (1D) (corr = 0.1559710832768436)
[2017-05-08 23:59:39,659] INFO: Combine  89/176 feat: StatCoocBM25_Unigram_Mean_question1_x_question2_1D (1D) (corr = 0.31824504043506535)
[2017-05-08 23:59:39,799] INFO: Combine  90/176 feat: StatCoocBM25_Unigram_Mean_question2_x_question1_1D (1D) (corr = 0.31921593930688014)
[2017-05-08 23:59:39,937] INFO: Combine  91/176 feat: StatCoocBM25_Unigram_Median_question1_x_question2_1D (1D) (corr = 0.26013539721505774)
[2017-05-08 23:59:40,076] INFO: Combine  92/176 feat: StatCoocBM25_Unigram_Median_question2_x_question1_1D (1D) (corr = 0.26418195597858074)
[2017-05-08 23:59:40,207] INFO: Combine  93/176 feat: StatCoocBM25_Unigram_Min_question1_x_question2_1D (1D) (corr = -0.1366363300803289)
[2017-05-08 23:59:40,347] INFO: Combine  94/176 feat: StatCoocBM25_Unigram_Min_question2_x_question1_1D (1D) (corr = -0.13903729036217521)
[2017-05-08 23:59:40,498] INFO: Combine  95/176 feat: StatCoocBM25_Unigram_Std_question1_x_question2_1D (1D) (corr = 0.2191249419095373)
[2017-05-08 23:59:40,641] INFO: Combine  96/176 feat: StatCoocBM25_Unigram_Std_question2_x_question1_1D (1D) (corr = 0.2167734109978421)
[2017-05-08 23:59:40,776] INFO: Combine  97/176 feat: StatCoocTFIDF_Bigram_Max_question1_x_question2_1D (1D) (corr = 0.2576654955961371)
[2017-05-08 23:59:40,925] INFO: Combine  98/176 feat: StatCoocTFIDF_Bigram_Max_question2_x_question1_1D (1D) (corr = 0.25765177477238344)
[2017-05-09 00:00:23,281] INFO: Combine  99/176 feat: StatCoocTFIDF_Bigram_Mean_question1_x_question2_1D (1D) (corr = 0.29923052236835584)
[2017-05-09 00:00:23,434] INFO: Combine 100/176 feat: StatCoocTFIDF_Bigram_Mean_question2_x_question1_1D (1D) (corr = 0.29698774649107135)
[2017-05-09 00:00:23,546] INFO: Combine 101/176 feat: StatCoocTFIDF_Bigram_Median_question1_x_question2_1D (1D) (corr = 0.18366572902971262)
[2017-05-09 00:00:23,675] INFO: Combine 102/176 feat: StatCoocTFIDF_Bigram_Median_question2_x_question1_1D (1D) (corr = 0.180347387230539)
[2017-05-09 00:00:23,801] INFO: Combine 103/176 feat: StatCoocTFIDF_Bigram_Min_question1_x_question2_1D (1D) (corr = 0.07750941973217418)
[2017-05-09 00:00:23,948] INFO: Combine 104/176 feat: StatCoocTFIDF_Bigram_Min_question2_x_question1_1D (1D) (corr = 0.07645198348444178)
[2017-05-09 00:00:24,086] INFO: Combine 105/176 feat: StatCoocTFIDF_Bigram_Std_question1_x_question2_1D (1D) (corr = 0.30393061716613246)
[2017-05-09 00:00:24,222] INFO: Combine 106/176 feat: StatCoocTFIDF_Bigram_Std_question2_x_question1_1D (1D) (corr = 0.3058551108392929)
[2017-05-09 00:00:24,344] INFO: Combine 107/176 feat: StatCoocTFIDF_Trigram_Max_question1_x_question2_1D (1D) (corr = 0.2732536134478056)
[2017-05-09 00:00:24,459] INFO: Combine 108/176 feat: StatCoocTFIDF_Trigram_Max_question2_x_question1_1D (1D) (corr = 0.27386038507568944)
[2017-05-09 00:00:24,575] INFO: Combine 109/176 feat: StatCoocTFIDF_Trigram_Mean_question1_x_question2_1D (1D) (corr = 0.24309452219142422)
[2017-05-09 00:00:24,701] INFO: Combine 110/176 feat: StatCoocTFIDF_Trigram_Mean_question2_x_question1_1D (1D) (corr = 0.24012358587643454)
[2017-05-09 00:00:24,816] INFO: Combine 111/176 feat: StatCoocTFIDF_Trigram_Median_question1_x_question2_1D (1D) (corr = 0.13438300367491943)
[2017-05-09 00:00:24,958] INFO: Combine 112/176 feat: StatCoocTFIDF_Trigram_Median_question2_x_question1_1D (1D) (corr = 0.13012979683870138)
[2017-05-09 00:00:25,074] INFO: Combine 113/176 feat: StatCoocTFIDF_Trigram_Min_question1_x_question2_1D (1D) (corr = 0.07133712407581665)
[2017-05-09 00:00:25,183] INFO: Combine 114/176 feat: StatCoocTFIDF_Trigram_Min_question2_x_question1_1D (1D) (corr = 0.06965974828064357)
[2017-05-09 00:00:25,296] INFO: Combine 115/176 feat: StatCoocTFIDF_Trigram_Std_question1_x_question2_1D (1D) (corr = 0.2864262017868224)
[2017-05-09 00:00:25,405] INFO: Combine 116/176 feat: StatCoocTFIDF_Trigram_Std_question2_x_question1_1D (1D) (corr = 0.28809525488757237)
[2017-05-09 00:00:25,529] INFO: Combine 117/176 feat: StatCoocTFIDF_Unigram_Max_question1_x_question2_1D (1D) (corr = 0.056086624534937714)
[2017-05-09 00:00:25,657] INFO: Combine 118/176 feat: StatCoocTFIDF_Unigram_Max_question2_x_question1_1D (1D) (corr = 0.054466226247849255)
[2017-05-09 00:00:25,766] INFO: Combine 119/176 feat: StatCoocTFIDF_Unigram_Mean_question1_x_question2_1D (1D) (corr = 0.24186709289828792)
[2017-05-09 00:00:25,877] INFO: Combine 120/176 feat: StatCoocTFIDF_Unigram_Mean_question2_x_question1_1D (1D) (corr = 0.24856710356361014)
[2017-05-09 00:00:25,988] INFO: Combine 121/176 feat: StatCoocTFIDF_Unigram_Median_question1_x_question2_1D (1D) (corr = 0.23008843724676334)
[2017-05-09 00:00:26,114] INFO: Combine 122/176 feat: StatCoocTFIDF_Unigram_Median_question2_x_question1_1D (1D) (corr = 0.23987357420539965)
[2017-05-09 00:00:26,218] INFO: Drop: StatCoocTFIDF_Unigram_Min_question1_x_question2_1D (1D) (abs corr = 0.04352112163584229, < threshold = 0.05)
[2017-05-09 00:00:26,320] INFO: Drop: StatCoocTFIDF_Unigram_Min_question2_x_question1_1D (1D) (abs corr = 0.030766778107974742, < threshold = 0.05)
[2017-05-09 00:00:26,439] INFO: Combine 123/176 feat: StatCoocTFIDF_Unigram_Std_question1_x_question2_1D (1D) (corr = 0.12489356643688815)
[2017-05-09 00:00:26,588] INFO: Combine 124/176 feat: StatCoocTFIDF_Unigram_Std_question2_x_question1_1D (1D) (corr = 0.12764792513578524)
[2017-05-09 00:00:26,780] INFO: Combine 125/176 feat: StatCoocTF_Bigram_Max_question1_x_question2_1D (1D) (corr = 0.2534652664542197)
[2017-05-09 00:00:26,906] INFO: Combine 126/176 feat: StatCoocTF_Bigram_Max_question2_x_question1_1D (1D) (corr = 0.2555700890432162)
[2017-05-09 00:00:27,033] INFO: Combine 127/176 feat: StatCoocTF_Bigram_Mean_question1_x_question2_1D (1D) (corr = 0.312698827607638)
[2017-05-09 00:00:27,153] INFO: Combine 128/176 feat: StatCoocTF_Bigram_Mean_question2_x_question1_1D (1D) (corr = 0.3104940838765059)
[2017-05-09 00:00:27,265] INFO: Combine 129/176 feat: StatCoocTF_Bigram_Median_question1_x_question2_1D (1D) (corr = 0.20427320264979393)
[2017-05-09 00:00:27,384] INFO: Combine 130/176 feat: StatCoocTF_Bigram_Median_question2_x_question1_1D (1D) (corr = 0.20252777534287492)
[2017-05-09 00:00:27,526] INFO: Combine 131/176 feat: StatCoocTF_Bigram_Min_question1_x_question2_1D (1D) (corr = 0.08667269890108537)
[2017-05-09 00:00:27,685] INFO: Combine 132/176 feat: StatCoocTF_Bigram_Min_question2_x_question1_1D (1D) (corr = 0.08327367303424575)
[2017-05-09 00:00:27,824] INFO: Combine 133/176 feat: StatCoocTF_Bigram_Std_question1_x_question2_1D (1D) (corr = 0.3301421247631916)
[2017-05-09 00:00:27,968] INFO: Combine 134/176 feat: StatCoocTF_Bigram_Std_question2_x_question1_1D (1D) (corr = 0.33522262593623864)
[2017-05-09 00:00:28,112] INFO: Combine 135/176 feat: StatCoocTF_Trigram_Max_question1_x_question2_1D (1D) (corr = 0.2844705683295976)
[2017-05-09 00:00:28,309] INFO: Combine 136/176 feat: StatCoocTF_Trigram_Max_question2_x_question1_1D (1D) (corr = 0.28504290451471587)
[2017-05-09 00:00:28,477] INFO: Combine 137/176 feat: StatCoocTF_Trigram_Mean_question1_x_question2_1D (1D) (corr = 0.24329181452167228)
[2017-05-09 00:00:28,628] INFO: Combine 138/176 feat: StatCoocTF_Trigram_Mean_question2_x_question1_1D (1D) (corr = 0.23997968286527166)
[2017-05-09 00:00:28,765] INFO: Combine 139/176 feat: StatCoocTF_Trigram_Median_question1_x_question2_1D (1D) (corr = 0.13069491542731376)
[2017-05-09 00:00:28,902] INFO: Combine 140/176 feat: StatCoocTF_Trigram_Median_question2_x_question1_1D (1D) (corr = 0.12823174335114484)
[2017-05-09 00:00:29,063] INFO: Combine 141/176 feat: StatCoocTF_Trigram_Min_question1_x_question2_1D (1D) (corr = 0.07830849640267322)
[2017-05-09 00:00:29,215] INFO: Combine 142/176 feat: StatCoocTF_Trigram_Min_question2_x_question1_1D (1D) (corr = 0.07304682856382246)
[2017-05-09 00:00:29,363] INFO: Combine 143/176 feat: StatCoocTF_Trigram_Std_question1_x_question2_1D (1D) (corr = 0.2989061837108895)
[2017-05-09 00:00:29,493] INFO: Combine 144/176 feat: StatCoocTF_Trigram_Std_question2_x_question1_1D (1D) (corr = 0.30160837453683953)
[2017-05-09 00:00:29,605] INFO: Combine 145/176 feat: StatCoocTF_Unigram_Max_question1_x_question2_1D (1D) (corr = -0.07705149983459231)
[2017-05-09 00:00:29,728] INFO: Combine 146/176 feat: StatCoocTF_Unigram_Max_question2_x_question1_1D (1D) (corr = -0.06543761323194278)
[2017-05-09 00:00:29,857] INFO: Combine 147/176 feat: StatCoocTF_Unigram_Mean_question1_x_question2_1D (1D) (corr = 0.27304949464509454)
[2017-05-09 00:00:29,980] INFO: Combine 148/176 feat: StatCoocTF_Unigram_Mean_question2_x_question1_1D (1D) (corr = 0.28481319854443066)
[2017-05-09 00:00:30,096] INFO: Combine 149/176 feat: StatCoocTF_Unigram_Median_question1_x_question2_1D (1D) (corr = 0.32179342090828555)
[2017-05-09 00:00:30,212] INFO: Combine 150/176 feat: StatCoocTF_Unigram_Median_question2_x_question1_1D (1D) (corr = 0.33434017129660887)
[2017-05-09 00:00:30,325] INFO: Combine 151/176 feat: StatCoocTF_Unigram_Min_question1_x_question2_1D (1D) (corr = 0.1311930549992162)
[2017-05-09 00:00:30,441] INFO: Combine 152/176 feat: StatCoocTF_Unigram_Min_question2_x_question1_1D (1D) (corr = 0.11419165967426803)
[2017-05-09 00:00:30,554] INFO: Combine 153/176 feat: StatCoocTF_Unigram_Std_question1_x_question2_1D (1D) (corr = -0.09988767895301864)
[2017-05-09 00:00:30,672] INFO: Combine 154/176 feat: StatCoocTF_Unigram_Std_question2_x_question1_1D (1D) (corr = -0.08839520645443794)
[2017-05-09 00:00:30,834] INFO: Combine 155/176 feat: UniqueCount_Bigram_question1_1D (1D) (corr = -0.15306094984549581)
[2017-05-09 00:00:30,987] INFO: Combine 156/176 feat: UniqueCount_Bigram_question2_1D (1D) (corr = -0.15560582070470574)
[2017-05-09 00:00:31,152] INFO: Combine 157/176 feat: UniqueCount_Trigram_question1_1D (1D) (corr = -0.15053735889219347)
[2017-05-09 00:00:31,354] INFO: Combine 158/176 feat: UniqueCount_Trigram_question2_1D (1D) (corr = -0.1525243375491415)
[2017-05-09 00:00:31,573] INFO: Combine 159/176 feat: UniqueCount_Unigram_question1_1D (1D) (corr = -0.15094406824556897)
[2017-05-09 00:00:31,783] INFO: Combine 160/176 feat: UniqueCount_Unigram_question2_1D (1D) (corr = -0.1525577825295153)
[2017-05-09 00:00:32,044] INFO: Drop: UniqueRatio_Bigram_question1_1D (1D) (abs corr = 0.047696944120665684, < threshold = 0.05)
[2017-05-09 00:00:32,200] INFO: Combine 161/176 feat: UniqueRatio_Bigram_question2_1D (1D) (corr = 0.0535467236671763)
[2017-05-09 00:00:32,332] INFO: Drop: UniqueRatio_Trigram_question1_1D (1D) (abs corr = 0.028782025267621737, < threshold = 0.05)
[2017-05-09 00:00:32,468] INFO: Drop: UniqueRatio_Trigram_question2_1D (1D) (abs corr = 0.03249687326821264, < threshold = 0.05)
[2017-05-09 00:00:32,612] INFO: Combine 162/176 feat: UniqueRatio_Unigram_question1_1D (1D) (corr = 0.10583025688955425)
[2017-05-09 00:00:32,770] INFO: Combine 163/176 feat: UniqueRatio_Unigram_question2_1D (1D) (corr = 0.1207235483361981)
[2017-05-09 00:04:16,869] INFO: Overall Shape: 404290 x 163
[2017-05-09 00:04:16,975] INFO: Done combinning.
[2017-05-09 00:07:10,592] ERROR: Internal Python error in the inspect module.
Below is the traceback from this internal error.

[2017-05-09 00:07:10,598] INFO: 
Unfortunately, your original traceback can not be constructed.

[2017-05-09 00:10:05,678] INFO: Run for basic...
[2017-05-09 00:10:05,836] INFO: Combine   1/ 92 feat: CooccurrenceCount_Bigram_question1_x_question2_1D (1D) (corr = 0.3167326462322128)
[2017-05-09 00:10:05,977] INFO: Combine   2/ 92 feat: CooccurrenceCount_Bigram_question2_x_question1_1D (1D) (corr = 0.3167326462322128)
[2017-05-09 00:10:06,143] INFO: Combine   3/ 92 feat: CooccurrenceCount_Trigram_question1_x_question2_1D (1D) (corr = 0.2595419614146898)
[2017-05-09 00:10:06,315] INFO: Combine   4/ 92 feat: CooccurrenceCount_Trigram_question2_x_question1_1D (1D) (corr = 0.2595419614146898)
[2017-05-09 00:10:06,485] INFO: Combine   5/ 92 feat: CooccurrenceCount_Unigram_question1_x_question2_1D (1D) (corr = 0.16810638479823461)
[2017-05-09 00:10:06,655] INFO: Combine   6/ 92 feat: CooccurrenceCount_Unigram_question2_x_question1_1D (1D) (corr = 0.16810638479823461)
[2017-05-09 00:10:06,783] INFO: Combine   7/ 92 feat: CooccurrenceRatio_Bigram_question1_x_question2_1D (1D) (corr = 0.307879203828915)
